aliases,created,created_by_ref,description,external_references,goals,id,identity_class,indicator_types,is_family,kill_chain_phases,malware_types,modified,name,pattern,pattern_type,pattern_version,primary_motivation,sophistication,spec_version,threat_actor_types,tool_types,type,valid_from,x_capabilities,summary
,2026-01-20T20:13:24.894332Z,identity--14d618a2-4cb2-85e1-a694-a9dc06618053,"Indicator of Compromise: sha256 - befa1695fcee9142738ad34cb0bfb453906a7ed52a73e2d665cf378775433aa8
Confidence: high
Notes: SHA-256 hash of the encrypted Kazuar KERNEL payload (jayb.dadk) dropped and executed by the loader.",,,indicator--2f982495-5cf7-4804-9c1b-71082970be2d,,"[""malicious-activity""]",,,,2026-01-20T20:13:24.894332Z,SHA256: befa1695fcee9142738ad34cb0bfb453906a7ed52a73e2d665cf378775433aa8,[file:hashes.'SHA-256' = 'befa1695fcee9142738ad34cb0bfb453906a7ed52a73e2d665cf378775433aa8'],stix,2.1,,,2.1,,,indicator,2026-01-20T20:13:24.894332Z,,"The object contains a description of an Indicator of Compromise, which is a malicious activity indicator that represents a SHA-256 hash of the encrypted Kazuar KERNEL payload. The hash value is befa1695fcee9142738ad34cb0bfb453906a7ed52a73e2d665cf378775433aa8 and its confidence level is high. The notes provided explain that this indicator represents a SHA-256 hash of the encrypted Kazuar KERNEL payload (jayb.dadk) dropped and executed by the loader."
,2026-01-20T20:13:24.894630Z,identity--14d618a2-4cb2-85e1-a694-a9dc06618053,"Indicator of Compromise: sha256 - c1f278f88275e07cc03bd390fe1cbeedd55933110c6fd16de4187f4c4aaf42b9
Confidence: high
Notes: SHA-256 hash of the decrypted Kazuar KERNEL payload (TyntGextctidv.exe) executed in memory.",,,indicator--151296b9-db02-4e67-b54a-a08631e9940e,,"[""malicious-activity""]",,,,2026-01-20T20:13:24.894630Z,SHA256: c1f278f88275e07cc03bd390fe1cbeedd55933110c6fd16de4187f4c4aaf42b9,[file:hashes.'SHA-256' = 'c1f278f88275e07cc03bd390fe1cbeedd55933110c6fd16de4187f4c4aaf42b9'],stix,2.1,,,2.1,,,indicator,2026-01-20T20:13:24.894630Z,,"The object contains a malicious indicator of compromise, specifically a SHA-256 hash indicating malicious activity related to the decrypted Kazuar KERNEL payload. The confidence level associated with this indicator is high. A detailed description of the threat is provided, stating that it is the result of executing TyntGextctidv.exe in memory. This process led to the detection of a specific SHA-256 hash value as part of its pattern."
,2026-01-20T20:13:24.897053Z,identity--14d618a2-4cb2-85e1-a694-a9dc06618053,"Indicator of Compromise: sha256 - 458ca514e058fccc55ee3142687146101e723450ebd66575c990ca55f323c769
Confidence: high
Notes: SHA-256 hash of the encrypted Kazuar WORKER payload (kgjlj.sil) dropped and executed by the loader.",,,indicator--5a745dc5-8c28-422d-a54c-c9434f5e4bae,,"[""malicious-activity""]",,,,2026-01-20T20:13:24.897053Z,SHA256: 458ca514e058fccc55ee3142687146101e723450ebd66575c990ca55f323c769,[file:hashes.'SHA-256' = '458ca514e058fccc55ee3142687146101e723450ebd66575c990ca55f323c769'],stix,2.1,,,2.1,,,indicator,2026-01-20T20:13:24.897053Z,,"The object contains information about a malicious activity indicator, which is a type of threat that can be used to compromise systems or networks. The indicator's purpose is described as an ""Indicator of Compromise"" and its confidence level is stated as high.

The indicator's description provides additional context, mentioning that it is related to a SHA-256 hash of an encrypted payload dropped and executed by a loader. This suggests that the indicator has been used in the past to detect or prevent malware-related activities.

Furthermore, the object contains a specific pattern that defines this indicator, which includes a file hash using the SHA-256 algorithm with a particular value. This pattern is classified as STIX and follows version 2.1.

The primary motivation for creating such an indicator is unknown, but its sophistication level cannot be determined at present. Additionally, the tool or threat actor types associated with this indicator are also unspecified.

In summary, the object contains information about a specific type of malicious activity indicator that can help detect and prevent compromised systems or networks, accompanied by a descriptive pattern and an unknown primary motivation."
,2026-01-20T20:13:24.897363Z,identity--14d618a2-4cb2-85e1-a694-a9dc06618053,"Indicator of Compromise: sha256 - 436cfce71290c2fc2f2c362541db68ced6847c66a73b55487e5e5c73b0636c85
Confidence: high
Notes: SHA-256 hash of the decrypted Kazuar WORKER payload (SthtbMexprVacu.exe) executed in memory.",,,indicator--832d9c6f-c848-496c-8b48-b3c5becc298b,,"[""malicious-activity""]",,,,2026-01-20T20:13:24.897363Z,SHA256: 436cfce71290c2fc2f2c362541db68ced6847c66a73b55487e5e5c73b0636c85,[file:hashes.'SHA-256' = '436cfce71290c2fc2f2c362541db68ced6847c66a73b55487e5e5c73b0636c85'],stix,2.1,,,2.1,,,indicator,2026-01-20T20:13:24.897363Z,,"The object contains information about a security indicator, specifically an SHA256 hash of the decrypted Kazuar WORKER payload (SthtbMexprVacu.exe) executed in memory. The confidence level associated with this indicator is high. The notes provide additional context, stating that the SHA-256 hash is used to identify the malware. 

The type of the indicator is malicious activity, and it belongs to a specific pattern category using STIX (Security and Threat Intelligence Express). This pattern utilizes a file hash with the specified SHA-256 value as a match condition. The version of this pattern is 2.1.

The sophistication level associated with this indicator has not been determined, nor has any primary motivation or tool types related to it."
,2026-01-20T20:13:24.897651Z,identity--14d618a2-4cb2-85e1-a694-a9dc06618053,"Indicator of Compromise: sha256 - b755e4369f1ac733da8f3e236c746eda94751082a3031e591b6643a596a86acb
Confidence: high
Notes: SHA-256 hash of the encrypted Kazuar BRIDGE payload (pkrfsu.ldy) dropped and executed by the loader.",,,indicator--0508c786-e9aa-4918-ac11-42750b096565,,"[""malicious-activity""]",,,,2026-01-20T20:13:24.897651Z,SHA256: b755e4369f1ac733da8f3e236c746eda94751082a3031e591b6643a596a86acb,[file:hashes.'SHA-256' = 'b755e4369f1ac733da8f3e236c746eda94751082a3031e591b6643a596a86acb'],stix,2.1,,,2.1,,,indicator,2026-01-20T20:13:24.897651Z,,"The object contains an indicator of compromise that is identified by a SHA-256 hash, which is b755e4369f1ac733da8f3e236c746eda94751082a3031e591b6643a596a86acb. The confidence level associated with this indicator is high, indicating its relevance to malicious activity. A notes field provides additional context about the indicator, stating that it is a SHA-256 hash of the encrypted Kazuar BRIDGE payload, which was dropped and executed by the loader. 

The type of this indicator is classified as ""malicious-activity,"" indicating its potential use in detecting or mitigating malicious behavior. The object does not contain any information about family affiliations or tool types."
,2026-01-20T20:13:24.901151Z,identity--14d618a2-4cb2-85e1-a694-a9dc06618053,"Indicator of Compromise: sha256 - 6eb31006ca318a21eb619d008226f08e287f753aec9042269203290462eaa00d
Confidence: high
Notes: SHA-256 hash of the decrypted Kazuar BRIDGE payload (CokeCefshsVeit.exe) executed in memory.",,,indicator--f98edd62-fea6-4662-9c1a-164e0f3c62a1,,"[""malicious-activity""]",,,,2026-01-20T20:13:24.901151Z,SHA256: 6eb31006ca318a21eb619d008226f08e287f753aec9042269203290462eaa00d,[file:hashes.'SHA-256' = '6eb31006ca318a21eb619d008226f08e287f753aec9042269203290462eaa00d'],stix,2.1,,,2.1,,,indicator,2026-01-20T20:13:24.901151Z,,"The object contains information about a malware indicator, specifically the SHA256 hash of the decrypted Kazuar BRIDGE payload (CokeCefshsVeit.exe) executed in memory. The confidence level associated with this indicator is high, and it falls under the category of malicious-activity indicators.

This specific identifier has been identified as having a unique SHA-256 hash value, which serves as the primary characteristic for identifying the malware. The notes provided suggest that this hash was obtained from the decrypted payload after executing the infected file in memory, providing insight into the nature of the malware.

Unfortunately, no external references or additional context are available for further analysis or verification of this indicator. No specific goals, families, kill chain phases, malware types, primary motivations, sophistication levels, threat actors, tools, or capabilities are listed.

The description includes a pattern definition in STIX format, detailing that the hash should be identified as ""6eb31006ca318a21eb619d008226f08e287f753aec9042269203290462eaa00d"" under the category of SHA-256 hashes."
,2026-01-20T20:13:24.901607Z,identity--14d618a2-4cb2-85e1-a694-a9dc06618053,"Indicator of Compromise: windows-registry-key - HKEY_CURRENT_USER\SOFTWARE\Microsoft\Windows\CurrentVersion\Run\Hewlett Packard Drivers
Confidence: high
Notes: Registry key created for persistence, launching the loader executable on user logon.",,,indicator--db2ceec3-f48b-4a73-8ce5-06ae837eb9ca,,"[""malicious-activity""]",,,,2026-01-20T20:13:24.901607Z,WINDOWS-REGISTRY-KEY: HKEY_CURRENT_USER\SOFTWARE\Microsoft\Windows\CurrentVersion\Run\Hewlett Packard Drivers,[windows-registry-key:key = 'HKEY_CURRENT_USER\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\Run\\Hewlett Packard Drivers'],stix,2.1,,,2.1,,,indicator,2026-01-20T20:13:24.901607Z,,"The object contains a description of an indicator, specifically a windows-registry-key, which is described as a persistence mechanism for launching the loader executable on user logon. This registry key was created by another entity identified by the reference 'identity--14d618a2-4cb2-85e1-a694-a9dc06618053'. The description mentions that this key was created with high confidence and notes its purpose as a means of persistence, indicating that it will remain in place even after changes are made to the system.

The indicator has been classified under the category 'malicious-activity', suggesting that its primary intention is to engage in malicious behavior. It does not appear to be part of a family of similar indicators, as indicated by the absence of information related to a specific 'family'.

There is no explicit indication of the kill chain phases associated with this indicator, nor are there any details on the types of malware it might be linked to.

The description of the object also notes that it conforms to the STIX pattern version 2.1 and specifies its pattern as [windows-registry-key:key = 'HKEY_CURRENT_USER\\\\SOFTWARE\\\\Microsoft\\\\Windows\\\\CurrentVersion\\\\Run\\\\Hewlett Packard Drivers'], indicating a specific structure for this type of indicator.

Further information regarding the sophistication level, primary motivation, or threat actor types associated with this object is not available. Additionally, there is no mention of tools or techniques used to create or utilize this registry key.

It is worth noting that the object contains both 'spec_version' and 'pattern_type', both of which indicate a standardized structure for this type of indicator."
,2026-01-20T20:13:24.906074Z,identity--14d618a2-4cb2-85e1-a694-a9dc06618053,"Indicator of Compromise: url - https://185.126.255.132/hpbprndi.exe
Confidence: medium
Notes: URL hosting the legitimate signed printer driver installer used for DLL sideloading in the Kazuar infection chain.",,,indicator--406bd63e-1cea-4009-86b0-0f9146334bbf,,"[""malicious-activity""]",,,,2026-01-20T20:13:24.906074Z,URL: https://185.126.255.132/hpbprndi.exe,[url:value = 'https://185.126.255.132/hpbprndi.exe'],stix,2.1,,,2.1,,,indicator,2026-01-20T20:13:24.906074Z,,"The object contains information about a malicious URL, which is identified by the pattern [url:value = 'https://185.126.255.132/hpbprndi.exe']. This indicator has been classified as being related to ""malicious-activity"". The description of this threat indicates that it is linked to a legitimate signed printer driver installer used for DLL sideloading in a specific infection chain known as the Kazuar infection chain. There are no external references or family information associated with this threat.

The object's sophistication level and primary motivation have not been specified, which may indicate a lack of further analysis or characterization. The type of threat actor or tool types that might be involved in this malicious activity have also not been identified.

Overall, the object provides specific details about a known malicious URL without offering additional context on the broader attack patterns or techniques involved."
,2026-01-20T20:13:24.907591Z,identity--14d618a2-4cb2-85e1-a694-a9dc06618053,"Indicator of Compromise: url - https://185.126.255.132/hpbprndiLOC.dll
Confidence: medium
Notes: URL hosting the native loader DLL used to decrypt and execute Kazuar payloads.",,,indicator--161f5dba-9a12-4de8-bb0b-f30dd98392f8,,"[""malicious-activity""]",,,,2026-01-20T20:13:24.907591Z,URL: https://185.126.255.132/hpbprndiLOC.dll,[url:value = 'https://185.126.255.132/hpbprndiLOC.dll'],stix,2.1,,,2.1,,,indicator,2026-01-20T20:13:24.907591Z,,"The object contains an indicator of compromise, specifically a URL hosting the native loader DLL used to decrypt and execute Kazuar payloads. This URL is associated with a medium level of confidence and notes that it is used for malicious activity. Additionally, the object has an external reference to a pattern that matches this URL in the format ""[url:value = 'https://185.126.255.132/hpbprndiLOC.dll']"". The indicator type is classified as ""malicious-activity"", but other categories such as family, kill chain phases, malware types, and sophistication are not specified."
,2026-01-20T20:13:24.909480Z,identity--14d618a2-4cb2-85e1-a694-a9dc06618053,"Indicator of Compromise: url - https://185.126.255.132/jayb.dadk
Confidence: medium
Notes: URL hosting the encrypted Kazuar KERNEL payload for stage 1 execution.",,,indicator--ae34b398-a54a-41e5-af4c-2dd7d0f354f6,,"[""malicious-activity""]",,,,2026-01-20T20:13:24.909480Z,URL: https://185.126.255.132/jayb.dadk,[url:value = 'https://185.126.255.132/jayb.dadk'],stix,2.1,,,2.1,,,indicator,2026-01-20T20:13:24.909480Z,,"The object contains a description of an Indicator of Compromise, which is a URL hosting an encrypted Kazuar KERNEL payload intended for stage 1 execution. This indicates that the observed URL is malicious and has been identified as part of a potential threat. The confidence level associated with this indicator is medium, suggesting that while there are some signs of suspicious activity, more evidence would be needed to confirm its malicious nature.

The URL itself points to an IP address of 185.126.255.132 and is stored under the name ""URL: https://185.126.255.132/jayb.dadk"". The pattern associated with this indicator is a simple STIX pattern that matches URLs containing the specified value, indicating that it is designed to detect malicious activity.

The object also includes an external reference to the URL hosting the encrypted payload, which further supports its classification as a malicious indicator. Additionally, the pattern type indicates that it falls under the category of ""malicious-activity"" indicators, suggesting that this object is intended for use in detecting and mitigating threats related to malicious activity.

Overall, the object appears to be a detection tool designed to identify and flag URLs that may host malicious payloads, indicating a potential threat to computer systems or networks."
,2026-01-20T20:13:24.909801Z,identity--14d618a2-4cb2-85e1-a694-a9dc06618053,"Indicator of Compromise: url - https://185.126.255.132/kgjlj.sil
Confidence: medium
Notes: URL hosting the encrypted Kazuar WORKER payload for stage 1 execution.",,,indicator--e34e598c-8a4d-40ac-8756-48c996984b0b,,"[""malicious-activity""]",,,,2026-01-20T20:13:24.909801Z,URL: https://185.126.255.132/kgjlj.sil,[url:value = 'https://185.126.255.132/kgjlj.sil'],stix,2.1,,,2.1,,,indicator,2026-01-20T20:13:24.909801Z,,"The object contains information about a type of malicious activity, specifically an indicator of compromise, which is associated with the URL hosting an encrypted Kazuar WORKER payload for stage 1 execution. This compromise was identified with a medium level of confidence and notes that the compromised URL is being used to host the encrypted payload. 

Further details include the fact that this activity falls under the category of malicious-activity indicators and does not appear to be part of any family or group. Additionally, it has been associated with specific kill chain phases, malware types, and tool types. The pattern describing this activity involves a URL pattern that matches 'https://185.126.255.132/kgjlj.sil'."
,2026-01-20T20:13:24.912078Z,identity--14d618a2-4cb2-85e1-a694-a9dc06618053,"Indicator of Compromise: url - https://185.126.255.132/pkrfsu.ldy
Confidence: medium
Notes: URL hosting the encrypted Kazuar BRIDGE payload for stage 1 execution.",,,indicator--c7b77124-49f0-4175-ae78-0ea72be38fb4,,"[""malicious-activity""]",,,,2026-01-20T20:13:24.912078Z,URL: https://185.126.255.132/pkrfsu.ldy,[url:value = 'https://185.126.255.132/pkrfsu.ldy'],stix,2.1,,,2.1,,,indicator,2026-01-20T20:13:24.912078Z,,"The object contains information about a malicious indicator, specifically an indicator of compromise related to a URL hosting an encrypted Kazuar BRIDGE payload. The confidence level associated with this indicator is medium. A brief note is provided regarding the purpose of the encrypted payload, which is for stage 1 execution."
,2026-01-20T20:13:24.913564Z,identity--14d618a2-4cb2-85e1-a694-a9dc06618053,"Indicator of Compromise: url - https://185.126.255.132/requestor.php
Confidence: medium
Notes: URL used by the initial VBScript to send victim system information to the attacker.",,,indicator--9893ca82-fb7d-447a-a8ad-970aacad943e,,"[""malicious-activity""]",,,,2026-01-20T20:13:24.913564Z,URL: https://185.126.255.132/requestor.php,[url:value = 'https://185.126.255.132/requestor.php'],stix,2.1,,,2.1,,,indicator,2026-01-20T20:13:24.913564Z,,"The object contains a specific type of indicator, which is defined as a malicious activity. The indicator is associated with a URL that was used by an initial VBScript to send information about the victim system to the attacker. This URL has been identified as having medium confidence levels, suggesting that while it is not extremely reliable, there is still some degree of uncertainty surrounding its validity.

The description of this indicator notes that it was used for malicious purposes and should be considered a threat to systems. Furthermore, the pattern associated with this indicator matches the provided URL, indicating a clear correlation between the two. The pattern type is specified as STIX, which suggests that it follows a specific standard or format for representing patterns in cybersecurity contexts.

The sophistication level of this indicator is not explicitly stated, but its classification as a malicious activity suggests that it may be considered sophisticated or advanced by certain standards. However, without further information, it is difficult to make any definitive conclusions regarding the sophistication of this particular indicator.

Overall, the object contains an indicator that has been identified as having potential malicious properties and should be treated with caution in cybersecurity contexts."
,2026-01-20T20:13:24.916761Z,identity--14d618a2-4cb2-85e1-a694-a9dc06618053,"Indicator of Compromise: windows-registry-key - HKEY_CURRENT_USER\SOFTWARE\Classes\CLSID\{D6BCEDD7-8E53-4769-9826-24954C975AAC}
Confidence: medium
Notes: Registry key for COM object registration used for user-level persistence and execution of Kazuar payloads.",,,indicator--3bc27189-2725-4640-b3d8-471472be7fd2,,"[""malicious-activity""]",,,,2026-01-20T20:13:24.916761Z,WINDOWS-REGISTRY-KEY: HKEY_CURRENT_USER\SOFTWARE\Classes\CLSID\{D6BCEDD7-8E53-4769-9826-24954C975AAC},[windows-registry-key:key = 'HKEY_CURRENT_USER\\SOFTWARE\\Classes\\CLSID\\{D6BCEDD7-8E53-4769-9826-24954C975AAC}'],stix,2.1,,,2.1,,,indicator,2026-01-20T20:13:24.916761Z,,"The object contains information about a Windows Registry key indicator of compromise, specifically the HKEY_CURRENT_USER\SOFTWARE\Classes\CLSID\{D6BCEDD7-8E53-4769-9826-24954C975AAC} key. This registry key is used for user-level persistence and execution of Kazuar payloads, suggesting that it may be utilized by malicious actors to maintain persistence on an infected system or execute specific malicious activities.

The indicator type associated with this object is classified as ""malicious-activity"", indicating its potential use in nefarious purposes. The presence of this registry key could serve as an indication of a compromised system, potentially allowing attackers to carry out further malicious actions.

It's worth noting that the confidence level for this indicator is medium, suggesting that while it may be considered suspicious, more evidence or analysis would be required to confirm its significance. The object also mentions notes about the specific registry key, highlighting its importance in understanding the potential behavior of Kazuar payloads on infected systems."
