summary,id,type
"The object contains information about an attack pattern related to the use of a custom-built tool named StressTester. Attackers utilize this tool, written in Go programming language, to assess the performance and vulnerability of targeted services. The StressTester is capable of sending GET and POST requests, as well as executing SQL injection attempts against MS-SQL servers.

This allows attackers to test the robustness of services, identify exploitable injection points, and potentially disrupt normal operations. Notably, the deployment of StressTester prior to launching brute force or injection attacks indicates a deliberate, reconnaissance-driven approach to exploitation. The use of this custom tool suggests that the attacker is interested in evaluating the service's availability and potential vulnerabilities.

The attack pattern falls under the Mitre-Attack kill chain phases and specifically targets the discovery phase. It does not provide further details on the specific tactics, techniques, or procedures (TTPs) used by attackers. Additionally, there is no information available on the malware types, primary motivation, sophistication level, threat actor types, tool types, or external references associated with this attack pattern.

Overall, the object provides valuable insights into the tactics and techniques used by attackers to evaluate service availability and identify potential vulnerabilities using custom-built tools like StressTester.",attack-pattern--2a9aa73f-8dab-b578-9757-8d1a7310d4f7,attack-pattern
"The object contains information about the CLR Shell malware, a type of backdoor Trojan that is used by attackers to execute arbitrary commands on compromised MS-SQL servers. The malware enables further payload delivery and system control, allowing attackers to maintain control over the compromised server.

According to the data, the CLR Shell is designed for remote-access, command-and-control, and lateral-movement capabilities, making it a versatile tool for attackers. It falls under the category of backdoor Trojans, which are malicious software that allows unauthorized access to a computer or network.

The malware's primary purpose is not explicitly stated in the data, but its use case suggests that it is designed for sophisticated attacks involving lateral movement and command-and-control capabilities. The object also provides information about the malware's sophistication level, which is currently unknown.

It is worth noting that the CLR Shell is part of a larger family of malware, as indicated by the ""is_family"" field in the data. This suggests that similar malware variants may exist, and attackers may use these variants to achieve their malicious goals.",malware--ce06ca58-a8b1-227a-3fad-65480f80b30c,malware
"The object contains information about a type of malware known as ""Potato"". This malware is used for privilege escalation on Windows systems, allowing attackers to gain higher-level access after the initial compromise. It falls under two categories: privilege-escalation and Trojan.

According to its description, Potato-type malware is employed by attackers to acquire elevated privileges on compromised systems. Its primary function is to enable the malicious actor to move beyond their initial point of entry, thereby gaining more control over the system.

The object also mentions that Potato malware has capabilities for both privilege-escalation and persistence. This means that once the malware gains access to a system, it can continue to operate and persist even if other parts of its infrastructure are compromised or removed. 

Furthermore, the type of threat represented by this malware is classified as family, indicating that there may be multiple variants of Potato malware with similar characteristics.",malware--8ee20279-8391-5ec7-8acc-45027d874316,malware
"The object contains information about a type of malware known as CoinMiner, which is deployed to hijack system resources for unauthorized cryptocurrency mining. This malicious software exploits compromised servers for financial gain.

CoinMiner is classified as a Trojan malware and is considered to be part of a family of similar threats. Its primary motivation and sophistication are currently unknown, but it is clear that its purpose is to compromise systems and steal their resources.

The malware's capabilities include resource-hijacking and persistence, allowing it to maintain itself on infected systems even after initial access has been revoked. It does not appear to be linked to any specific threat actor types or tool types.",malware--9a34bbdf-cba5-4f1c-d9ca-cfac9978bf65,malware
"The object contains information about a type of malware known as Proxyware. It is used to monetize compromised servers by sharing their internet bandwidth with external parties, often without the owner's consent. Additionally, Proxyware is classified as family and belongs to the category of malware. Specifically, it falls under the types of malware that include trojans and adware.

Furthermore, this malware type is known for its ability to hijack resources and facilitate data exfiltration. It primarily serves the purpose of sharing bandwidth with external parties without the owner's consent. The sophistication level of this malware type is unknown, but it has been identified as a threat actor type that falls under certain categories.",malware--6d7e76f7-4c18-e535-67a4-48e11ebb2498,malware
"The object contains information about the Gh0st RAT malware, a type of remote-access Trojan that allows attackers to gain persistent control over infected systems. The malware is designed to provide attackers with the means to steal data and enable further exploitation. It is classified as a backdoor and a remote-access Trojan.

Gh0st RAT was installed to facilitate persistent remote access and control over compromised systems, enabling malicious actors to exploit the systems for their own purposes. The malware's capabilities include remote access, command-and-control operations, and data exfiltration.",malware--4d1f1382-6a78-92b1-e655-da01495302a0,malware
"The object contains information about a type of malware called Cobalt Strike. This malware is frequently abused by attackers to establish command-and-control channels, allowing for lateral movement within networks. The tool's purpose is to facilitate this type of activity. Cobalt Strike is classified as a backdoor and remote-access Trojan, indicating that it provides unauthorized access to systems.",malware--d10440fb-0e62-3537-56f5-aa7e3d3d443f,malware
"The object contains a detailed description of the Meterpreter malware, which is a type of backdoor and remote-access Trojan that allows attackers to control compromised systems and execute further malicious actions. The primary purpose of this payload is for post-exploitation, enabling attackers to remotely access and manipulate infected systems.

Meterpreter has specific capabilities such as remote access, command-and-control, and lateral movement, which are essential features for maintaining control over a compromised system. Additionally, it can be used to execute malicious actions on the affected system.

The malware has been categorized under two primary types: backdoor and remote-access Trojan. This classification highlights its ability to provide unauthorized access to systems and facilitate communication between attackers and infected systems.

In terms of sophistication, Meterpreter is considered a moderately sophisticated tool, indicating that it requires some level of expertise to utilize effectively. However, the specific metrics used to evaluate this aspect are not provided in the given data.

Meterpreter was developed with several features in mind, including remote access, command-and-control, and lateral movement capabilities. These features enable attackers to gain control over a system, execute malicious actions, and move laterally within the network.

The primary motivation behind Meterpreter is not explicitly stated in the given data. However, its purpose as a payload for post-exploitation suggests that its primary motivation is to facilitate the execution of further malicious actions on compromised systems.",malware--2b0ea882-cf9c-918a-9610-d71354fe5166,malware
"The object contains information about the Trigona ransomware, a type of malicious software that targets exposed MS-SQL servers. The malware's primary goal is to encrypt files and demand ransom payments from victims after gaining access via brute force or credential attacks.

The Trigona ransomware falls under the category of family malware, indicating that it is part of a larger group of similar threats. Its sophistication level is not specified in the provided data.

The ransomware's capabilities include encryption, data exfiltration, and persistence. These features enable the malware to effectively lock down victim systems, steal sensitive information, and maintain its presence over time.

The Trigona ransomware is classified as a type of ransomware, which is a specific category of malware designed to extort money from victims by encrypting their files or data. The primary motivation behind this malware's development is likely financial gain through ransom payments.

Overall, the Trigona ransomware represents a significant threat to organizations with exposed MS-SQL servers, as it can compromise sensitive information and disrupt critical operations.",malware--91cab5f4-544b-ad15-1b29-b7a4c0117368,malware
"The object contains information about a type of malware known as Teramind. It is described as typically being used by attackers to remotely monitor and control infected systems, allowing for ongoing surveillance and access. The malware falls under the category of spyware and remote-access Trojan.

Teramind's primary function in this context appears to be facilitating remote access, with capabilities including persistence, data-exfiltration, and other malicious activities. Its sophistication level is currently unknown, but it is stated that its primary motivation for use by attackers is unclear.

It's worth noting that while Teramind is typically a legitimate Remote Monitoring Management (RMM) tool, attackers have been known to abuse this software for their own nefarious purposes.",malware--078e9bc0-8552-0b5a-7e45-7bb0763e6a67,malware
"The object contains information about the malware known as AnyDesk. The primary purpose of this malware is to establish persistent remote access to compromised servers, which is carried out using a legitimate remote desktop application called AnyDesk that has been hijacked by attackers.

AnyDesk is used maliciously to provide unauthorized access to systems, allowing attackers to maintain control over them even after the initial infection has been removed. This type of attack relies on the misappropriation of a widely available and trusted tool to achieve its objectives.

The malware in question falls under the category of remote-access trojans, which are designed to enable malicious actors to gain remote access to compromised systems.",malware--d3ec00d1-2fc8-e67d-8022-63dc9e85639a,malware
"The object contains information about a type of malware, specifically a custom Rust-based scanner. This scanner is designed to enumerate and brute-force RDP and MS-SQL services, collecting system and geolocation data for further exploitation.

It's worth noting that this malware has the potential to be used in various malicious activities, including data exfiltration, credential theft, and lateral movement. The primary function of the scanner is to collect information about the target system, which can then be used to gain access to it or to spread laterally within an organization.

The scanner falls under a specific category of malware, classified as both a ""scanner"" and a ""trojan."" This classification suggests that the malware's purpose is primarily related to scanning and reconnaissance, although its ability to impersonate itself as a legitimate system process also makes it a Trojan in disguise.",malware--bc45f322-47f3-aaa4-52f6-6eb22e13c63b,malware
"The object contains information about a malware named StressTester. It is written in Go programming language and is used to test internet speed, perform SQL injection requests, and aid attackers in identifying vulnerable systems and services. The malware falls under the category of ""scanner"" and ""trojan"", indicating its malicious nature.

StressTester has specific goals related to data exfiltration and lateral movement, which are capabilities that enable it to operate within a network system. This suggests that StressTester can potentially be used by attackers to steal sensitive information or move laterally across the network.

The malware also belongs to the family of ""scanner"" and ""trojan"" types, indicating its classification as a malicious tool designed to aid in identifying vulnerable systems and services. Its primary motivation is unclear from the provided data, but it can be inferred that its purpose is related to facilitating the exploitation of vulnerabilities for malicious activities.

Overall, StressTester appears to be a sophisticated malware with capabilities that enable it to operate within a network system and potentially cause harm to individuals or organizations.",malware--77905037-613d-72b0-2fd2-70e72bfa8b56,malware
"The object contains information about a ransomware threat actor known as Trigona. This group is identified for actively targeting exposed MS-SQL servers using weak credentials, employing a combination of custom malware, remote management tools, and brute-force techniques to gain access, deploy ransomware, and establish persistence.

Trigona's primary goal is to compromise MS-SQL servers, with secondary objectives including deploying ransomware, establishing remote access via tools such as AnyDesk and Teramind, creating persistent access accounts, and exfiltrating or monetizing system resources. The group uses an advanced level of sophistication in their tactics, employing custom malware and remote management tools.

Trigona is categorized as a criminal threat actor, with the primary motivation being financial gain from these malicious activities. Their methods are characterized as advanced, indicating a high level of complexity and technical expertise.",threat-actor--91cab5f4-544b-ad15-1b29-b7a4c0117368,threat-actor
"The object contains information about a threat tool called Cobalt Strike, which is used to deploy backdoors on compromised MS-SQL servers, allowing attackers to gain remote control and execute commands post-exploitation. This threat tool is categorized under command-and-control attacks, indicating its purpose is to facilitate communication between the attacker and the compromised server.

Cobalt Strike is identified as a malicious tool with no known aliases or external references. Its primary goal is unclear, but it falls under the sophistication level of unknown. The tool is classified as remote-access, exploitation, and command-and-control, suggesting it provides various functionalities for attackers to gain control over targeted systems.

The tool's capabilities are centered around command-and-control (C2) operations, where attackers can issue commands to compromised servers remotely. This suggests Cobalt Strike is designed to support post-exploitation activities, allowing attackers to execute malicious actions on vulnerable systems.

Unfortunately, the primary motivation behind using Cobalt Strike is not specified, leaving room for interpretation about its intended use case and potential threat actor affiliations.",tool--d10440fb-0e62-3537-56f5-aa7e3d3d443f,tool
"The object contains information about a malicious tool known as Meterpreter, which was installed as a backdoor on infected servers to provide attackers with interactive control over the compromised systems. This allowed further exploitation and lateral movement by the attackers. The tool is categorized under three main types of tools: remote-access, exploitation, and command-and-control. It is considered a sophisticated tool due to its capability to facilitate various malicious activities.

The Meterpreter tool was created on January 17, 2026, at 20:52:28 UTC, but no specific information about the identity of the creator is available. The tool's external references or family relationships are also unknown, as these fields are empty. 

Meterpreter has several kill chain phases associated with it, specifically a ""command-and-control"" phase within the Mitre-attack framework. This suggests that the tool is primarily used for initiating and managing malicious command-and-control operations.

Unfortunately, no information is available about the malware types, primary motivation, or threat actor types associated with Meterpreter, leaving these aspects of its nature unclear. The object also lacks information on sophistication levels and spec versions, making it difficult to assess its level of complexity and compatibility standards.

The tool's capabilities are outlined in terms of its x-capabilities, which seem to be missing from the metadata provided. However, based on the tool types associated with Meterpreter, it is likely that these capabilities encompass a range of remote-access, exploitation, and command-and-control functionalities.",tool--2b0ea882-cf9c-918a-9610-d71354fe5166,tool
"The object contains information about the tool ""AnyDesk"". AnyDesk is a legitimate remote desktop software that has been exploited to establish persistent remote access to compromised servers. This malicious use was achieved by installing the software silently, allowing for abused access to be established.

AnyDesk is classified as a tool belonging to the threat actor type of an unspecified entity, and it falls under two categories: ""remote-access"" and ""persistence"". The primary motivation behind this abuse is not explicitly stated; however, its sophistication level is unknown. 

The tool was created to exploit vulnerabilities and has undergone modifications, with the latest update occurring on the same date as its creation, 2026-01-17.",tool--d3ec00d1-2fc8-e67d-8022-63dc9e85639a,tool
"The object contains a tool used for maintaining unauthorized access to infected systems. This tool, identified as RustDesk, is described as being utilized as a legitimate remote desktop tool.

RustDesk has several characteristics that make it a persistence tool, which means it stays within the infected system for an extended period of time. It falls under the category of kill chain phases known as ""persistence"" and uses the MITRE-Attack framework to determine its tactics, techniques, and procedures (TTPs).

The primary purpose of RustDesk is not explicitly stated in the provided metadata, but it serves a dual function - both as a remote-access tool and a persistence tool. This suggests that the main intention behind creating or using this tool was likely for nefarious purposes.

The sophistication level associated with RustDesk is unknown, although its capabilities suggest it could be potentially complex in nature. There are no specific details provided regarding its primary motivation, but given its use as a remote desktop tool and persistence mechanism, it's likely that the intention behind its development or usage is malicious.

It's worth noting that this tool has been identified under various categories within the threat actor types, although the full range of these classifications is not explicitly stated in the metadata provided.",tool--70f4c86e-9585-6322-5d1d-807c6069374b,tool
"The object contains information about a malicious tool called Teramind, which is a remote monitoring and management (RMM) tool designed to provide attackers with ongoing surveillance and control over compromised hosts. The primary function of this tool is to enable attackers to remotely monitor and manage infected systems.

Teramind's capabilities include remote access, information gathering, and persistence, making it a versatile tool for threat actors. It has been classified under the MITRE Attack framework as a persistence phase, indicating that its main goal is to establish a long-term presence within an organization's network.

Despite being categorized as a malicious tool, Teramind does not have any specified malware types associated with it, suggesting that its primary function may be more focused on remote access and control rather than spreading malware. However, this information is currently unknown due to the lack of available data on the tool.

Overall, the object contains information about Teramind, a malicious tool designed for remote monitoring and management, with capabilities that align with persistence and long-term network presence.",tool--078e9bc0-8552-0b5a-7e45-7bb0763e6a67,tool
"The object contains information about a tool used to execute commands and download malicious payloads on compromised servers. The primary function of this tool is for execution, which allows it to carry out commands and actions on compromised systems. Additionally, the tool can be used for information gathering, as well as downloading malicious payloads.

The type of threats that can be posed by this tool are primarily related to its ability to execute and download malware, indicating a sophisticated level of attack complexity. However, due to its specific focus on execution and payload delivery, it is not associated with multiple threat actor types or families.

In terms of its capabilities, the tool falls under several categories, including execution, information gathering, and downloading malicious payloads. This suggests that the tool provides a range of functionalities for attackers to use in their campaigns.

The object's description highlights its potential to be used by sophisticated adversaries who seek to execute commands and deliver malware on compromised servers.",tool--2f2d399f-0ea8-8448-59fe-5514b304733b,tool
"The object contains a malicious tool known as BCP, which is used to extract and write malicious binaries stored in SQL tables onto the local system. This tool falls under the category of exploits and resource development tools, indicating its purpose of extracting and utilizing information from systems. The primary function of this tool is to be executed on a system, with secondary motivations related to exploiting resources and developing new capabilities.

The tool is classified as ""exploitation"" and ""resource-development"", which suggests that it is used for malicious purposes, such as accessing sensitive data or disrupting the normal functioning of a system. The sophistication level of this tool is not specified in the provided information, but given its primary function, it can be inferred that it requires some level of technical expertise to operate effectively.

The primary motivation behind using BCP is likely related to the extraction and utilization of malicious binaries stored in SQL tables, which could potentially allow for the compromise or disruption of a system. However, without further information on the threat actor types associated with this tool, it is difficult to determine the specific goals or motivations behind its use.

Overall, the object contains information about BCP, a malicious tool used for exploitation and resource development purposes, with an unspecified level of sophistication and motivation.",tool--22df3ece-0c89-cb42-339b-12b7537bcca9,tool
"The object contains information about a tool used for malicious purposes. The primary function of this tool is to download executables from remote servers onto an infected host. According to its description, the purpose of this tool is to facilitate the delivery of harmful malware.

This tool falls under two specific categories: ""download"" and ""information-gathering"". Its sophistication level is currently unknown. The tool has been created by a unique identity class, but further information about it is not available.

In terms of threats posed by this tool, there is an association with the Mitre-attack kill chain phase named ""execution"". This indicates that the execution phase is involved in its operation. However, no specific threat actor types or malware types are associated with this tool.

The object provides a detailed classification system for tools based on their characteristics and functionalities, allowing it to be categorized into different tool types.",tool--f6e57c9d-e709-e45f-eb0d-955351f53548,tool
